Concepticon_Gloss.xo,Concepticon_Gloss.yo,frequency,vision,assoc,taxonomy
FOREHEAD,BODY,1,0.5665494203567505,0.0794159738680673,0.3076923076923077
FOREHEAD,BONE,1,0.5426865816116333,0.0796857913479597,0.625
FOREHEAD,BOW,0,0.5663803219795227,0.061590300004895,0.2352941176470588
FOREHEAD,BRAID,0,0.672859787940979,0.0466571407567759,0.2352941176470588
FOREHEAD,CALF,0,0.4692085385322571,0.0582212918588772,0.5882352941176471
FOREHEAD,CANNON OR GUN,0,0.42199838161468506,0.0132149241660397,0.2352941176470588
FOREHEAD,CHAIR,1,0.3458009362220764,0.0288480896419955,0.2352941176470588
FOREHEAD,CHEST,0,0.6715185046195984,0.087567523394003,0.26666666666666666
FOREHEAD,CHICKEN,0,0.4829846620559693,0.0345210326562457,0.2
FOREHEAD,CHILD (YOUNG HUMAN),2,0.35377001762390137,0.0325402236436424,0.3076923076923077
FOREHEAD,CHIN,0,0.5848813056945801,0.311206130078819,0.8571428571428571
FOREHEAD,CLOTHES,0,0.4571552574634552,0.0334918556164078,0.26666666666666666
FOREHEAD,CORRECT (RIGHT),1,0.4448789060115814,0.0308598239793298,0.2
FOREHEAD,COVER,0,0.5224031209945679,0.0406260551837204,0.2
FOREHEAD,DINNER (SUPPER),0,0.3251078426837921,0.00807155251049025,0.26666666666666666
FOREHEAD,DRINK,0,0.3916378915309906,0.0150464411618123,0.14285714285714285
FOREHEAD,DRUM,0,0.4133293330669403,0.0571655487931246,0.2352941176470588
FOREHEAD,EDGE,1,0.5844666361808777,0.0465297755826005,0.26666666666666666
FOREHEAD,EGG,2,0.4676028788089752,0.0223505096716279,0.2352941176470588
FOREHEAD,END (OF TIME),0,0.5911567211151123,0.0136955651819689,0.16666666666666666
FOREHEAD,EYEBROW,0,0.7893531322479248,0.3147889207383,0.25
FOREHEAD,FACE,19,0.725772500038147,0.25999866495441,0.7142857142857143
FOREHEAD,FATHER,0,0.3338766098022461,0.0380964290719003,0.2352941176470588
FOREHEAD,FINGERNAIL,1,0.4513314962387085,0.095443062149103,0.625
FOREHEAD,FIRE,1,0.4976786375045776,0.00791127389807922,0.15384615384615383
FOREHEAD,FIVE,1,0.4324200451374054,0.0413826850102287,0.13333333333333333
FOREHEAD,FLOOR,0,0.31745195388793945,0.036294120384042,0.26666666666666666
FOREHEAD,FOG,1,0.3949034810066223,0.0180572090267897,0.25
FOREHEAD,FOOT,0,0.3904814124107361,0.095433857529934,0.625
FOREHEAD,FORTRESS,0,0.3325780928134918,0.00729116099473324,0.26666666666666666
FOREHEAD,FOUR,0,0.4754003584384918,0.0538885697682404,0.2222222222222222
FOREHEAD,FRUIT,2,0.4759305417537689,0.013348733076814,0.25
FOREHEAD,GOAT,0,0.3763514459133148,0.045294995795475,0.17391304347826086
FOREHEAD,GOOSE,1,0.34183159470558167,0.046839849713337,0.3076923076923077
FOREHEAD,GRASS,1,0.35037800669670105,0.0219107390967985,0.2222222222222222
FOREHEAD,GROUND,0,0.368662029504776,0.0247226535865138,0.3636363636363637
FOREHEAD,HAIR (HEAD),0,0.7528653740882874,0.162038479875818,0.26666666666666666
FOREHEAD,HAND,0,0.4753924310207367,0.102199829030105,0.6666666666666666
FOREHEAD,HEAD,7,0.6738325357437134,0.251859565750438,0.7142857142857143
FOREHEAD,HOUSE,0,0.3433024287223816,0.011956493152205,0.26666666666666666
FOREHEAD,ICE,0,0.5186802744865417,0.0182238964262193,0.3076923076923077
FOREHEAD,KNIFE (FOR EATING),0,0.3673936426639557,0.0381409778965489,0.21052631578947367
FOREHEAD,LIFT,0,0.31219959259033203,0.0413059396882928,0.125
FOREHEAD,LIGHT (WEIGHT),0,0.41619887948036194,0.0133145016847264,0.2
FOREHEAD,MAT,0,0.3866795301437378,0.0488563154856159,0.26666666666666666
FOREHEAD,MONEY,0,0.4361257553100586,0.0123491225955529,0.14285714285714285
FOREHEAD,MONKEY,1,0.4625692963600158,0.036659384314402,0.2
FOREHEAD,MOUNTAIN OR HILL,3,0.3633691370487213,0.0273129329103233,0.3076923076923077
FOREHEAD,"NAME",0,0.43113186955451965,0.0134593510045223,0.15384615384615383
FOREHEAD,NECK,0,0.6571547985076904,0.179391358948805,0.7142857142857143
FOREHEAD,NECKLACE,1,0.4877435266971588,0.0438845382663353,0.25
FOREHEAD,NEEDLE (FOR SEWING),0,0.5191233158111572,0.0632225177360652,0.26666666666666666
FOREHEAD,NEST,0,0.4763588607311249,0.00921898026182515,0.3076923076923077
FOREHEAD,NIGHT,1,0.2798270285129547,0.0081735242367582,0.15384615384615383
FOREHEAD,NINE,1,0.40679308772087097,0.0337247357334152,0.13333333333333333
FOREHEAD,NOSE,2,0.572731077671051,0.160793896832299,0.625
FOREHEAD,ONE,0,0.5409438014030457,0.0157770252734282,0.13333333333333333
FOREHEAD,OWL,0,0.5149219632148743,0.054667202705212,0.21052631578947367
FOREHEAD,PART,0,0.5936033725738525,0.0207963828354195,0.18181818181818185
FOREHEAD,PIPE,0,0.39412060379981995,0.0223532988420526,0.2352941176470588
FOREHEAD,POCKET,0,0.5363882780075073,0.0236464789332842,0.2352941176470588
FOREHEAD,POLICE,0,0.3891940116882324,0.011555950587192,0.14285714285714285
FOREHEAD,PRECIPICE,2,0.3683306872844696,0.0216216018744295,0.3333333333333333
FOREHEAD,PULL,0,0.33476555347442627,0.0285501116386974,0.13333333333333333
FOREHEAD,PUPIL (STUDENT),0,0.4869668483734131,0.0439519894597787,0.3076923076923077
FOREHEAD,RAG,0,0.5168617963790894,0.0738694187086074,0.2857142857142857
FOREHEAD,RAIN (PRECIPITATION),0,0.401145875453949,0.0205749235946571,0.2352941176470588
FOREHEAD,RED,0,0.5272963047027588,0.0431598504875658,0.13333333333333333
FOREHEAD,RIGHT,1,0.4448789060115814,0.0308598239793298,0.2857142857142857
FOREHEAD,ROOT,0,0.5282067060470581,0.0104388437799286,0.26666666666666666
FOREHEAD,SAIL,0,0.30970436334609985,0.0181345568850477,0.16666666666666666
FOREHEAD,SALT,0,0.4283964931964874,0.0238258857347174,0.26666666666666666
FOREHEAD,SHOVEL,2,0.38776740431785583,0.025179419513215,0.2352941176470588
FOREHEAD,SHOW,0,0.3459429144859314,0.0112402380514811,0.1111111111111111
FOREHEAD,SKIN,0,0.7508679628372192,0.193078723183068,0.625
FOREHEAD,SKULL,2,0.5090277194976807,0.245373336754816,0.5882352941176471
FOREHEAD,SKY,0,0.3265451192855835,0.0313487077354812,0.2857142857142857
FOREHEAD,SMOKE (EXHAUST),0,0.433828204870224,0.0143145180135417,0.18181818181818185
FOREHEAD,SMOKE (INHALE),0,0.433828204870224,0.0143145180135417,0.18181818181818185
FOREHEAD,SPADE,2,0.38776740431785583,0.025179419513215,0.2222222222222222
FOREHEAD,STAR,1,0.4553898870944977,0.0168802944255947,0.2857142857142857
FOREHEAD,SUGAR,0,0.5904585719108582,0.0204166768347291,0.2352941176470588
FOREHEAD,THIGH,0,0.5662527680397034,0.124146563163407,0.625
FOREHEAD,THING,1,0.4947328269481659,0.0142362084265744,0.6
FOREHEAD,TIDE,0,0.3231028616428375,0.0253789737577802,0.14285714285714285
FOREHEAD,TOE,0,0.46509042382240295,0.109850449056022,0.6666666666666666
FOREHEAD,TOOTH,0,0.4441157579421997,0.080327086596113,0.5882352941176471
FOREHEAD,VEIN,0,0.6021640300750732,0.0579725609836008,0.5882352941176471
FOREHEAD,WAIST,0,0.5183853507041931,0.0540297368628125,0.7142857142857143
FOREHEAD,WATER,0,0.36622607707977295,0.0131492817785494,0.3076923076923077
FOREHEAD,WIND,1,0.4418843686580658,0.0192640361937543,0.25
FOREHEAD,WORD,0,0.4313960075378418,0.0103050270569638,0.15384615384615383
FOREHEAD,WRIST,0,0.42181557416915894,0.139301558283647,0.625
FOREHEAD,YOLK,0,0.4964350461959839,0.0147693677154811,0.26666666666666666
FORK,BASKET,1,0.6179975271224976,0.0720466670208493,0.5555555555555556
FORK,BITE,1,0.5842875242233276,0.131898874945496,0.09523809523809525
FORK,BRACELET,0,0.4373737871646881,0.0476566510582517,0.5555555555555556
FORK,BREAST,0,0.4738894402980805,0.0635193040157977,0.2352941176470588
FORK,CHIN,0,0.35739317536354065,0.0684652668105436,0.2352941176470588
FORK,COIN,0,0.5965434312820435,0.0376910386850852,0.10526315789473684
FORK,CUT,1,0.6453491449356079,0.110420836376042,0.125
FORK,FINGER,1,0.5596557855606079,0.0685927407601123,0.2222222222222222
FORK,FRIEND,0,0.4279629588127136,0.00696366362783745,0.4444444444444444
FORK,FRUIT,1,0.5166990756988525,0.098719700728575,0.42105263157894735
FORK,GOAT,0,0.3620247542858124,0.0615958384866551,0.3076923076923077
FORK,HUT,0,0.368452250957489,0.0357806610579927,0.5555555555555556
FORK,LAND (DESCEND),2,0.3963313400745392,0.0257326905551945,0.14285714285714285
FORK,OAR,1,0.6555314064025879,0.0274060338347348,0.5555555555555556
FORK,PLANT (SOMETHING),0,0.5064414143562317,0.0416839775787429,0.13333333333333333
FORK,POT,0,0.5373027920722961,0.162582697829154,0.5263157894736842
FORK,PULL,0,0.478719174861908,0.0513288442068543,0.1111111111111111
FORK,ROUND,0,0.6613955497741699,0.0341149155157466,0.15384615384615383
FORK,SHORT,0,0.4268956184387207,0.0173588563905911,0.380952380952381
FORK,SHOVEL,0,0.7417011857032776,0.158719205410342,0.5
FORK,SKULL,0,0.5402332544326782,0.0275182171020451,0.2
FORK,SPOON,3,0.9210469126701356,0.60867862700364594,0.9
FORK,STAR,0,0.5139672160148621,0.0134785592530568,0.4705882352941176
FORK,TEA,1,0.549290657043457,0.130952805342621,0.2352941176470588
FORK,TEAR (OF EYE),1,0.5794959664344788,0.0344980260864856,0.1176470588235294
FORK,TOOTH,1,0.3660467267036438,0.086493702583824,0.2
FORK,TOP,0,0.6335893273353577,0.0279963003894806,0.15384615384615383
FORK,WALK,0,0.4978249967098236,0.0372065837616788,0.4545454545454546
FORTRESS,HEADBAND OR HEADDRESS,0,0.3038346469402313,0.0187025146764023,0.625
FORTRESS,KID,0,0.4157320559024811,0.0222583680559605,0.4705882352941176
FORTRESS,KNIFE (FOR EATING),0,0.43223628401756287,0.0368733471977482,0.5
FORTRESS,UNRIPE,0,0.5108600854873657,0.0310117616164349,0.18181818181818185
FOUR,ADJUDICATE,0,0.5762012600898743,0.0274550754203576,0.125
FOUR,BAMBOO,0,0.7177208065986633,0.0239715686905447,0.21052631578947367
FOUR,BEAD,0,0.5845378041267395,0.0178288208381385,0.34782608695652173
FOUR,BELLY OR STOMACH,0,0.5764394402503967,0.0141176718840826,0.2352941176470588
FOUR,BOAT,2,0.5543224215507507,0.0197509554414073,0.32
FOUR,BRUSH,1,0.7135970592498779,0.0280207911176225,0.3636363636363637
FOUR,BUTTERFLY,0,0.7239165902137756,0.0170884385484038,0.4615384615384616
FOUR,CALF,0,0.6167798042297363,0.0457607508182516,0.1904761904761905
FOUR,CEASE,0,0.7587767839431763,0.045837643222954,0.13333333333333333
FOUR,CHAIN,0,0.6601306200027466,0.0167403418771707,0.3333333333333333
FOUR,CHEEK,0,0.5074352622032166,0.0184569763303373,0.2222222222222222
FOUR,CLOTHES,0,0.6881056427955627,0.0135590022069828,0.3636363636363637
FOUR,COLOR,1,0.8126689195632935,0.0404527887187146,0.1176470588235294
FOUR,CORRECT (RIGHT),1,0.7639920711517334,0.019113487179148,0.13333333333333333
FOUR,DEER,0,0.606807291507721,0.0197335492735826,0.21052631578947367
FOUR,DITCH,1,0.5757651329040527,0.00865659500381653,0.380952380952381
FOUR,DOOR,0,0.6696281433105469,0.0166035737717854,0.3333333333333333
FOUR,EYELASH,0,0.42742711305618286,0.0346883651711045,0.34782608695652173
FOUR,FAN (OBJECT),1,0.7344719171524048,0.0171416124916813,0.3636363636363637
FOUR,FENCE,0,0.6589325070381165,0.0189655711145481,0.34782608695652173
FOUR,FLESH OR MEAT,0,0.602485716342926,0.0106088733914901,0.2352941176470588
FOUR,FLOAT,0,0.7382054924964905,0.0119045553374028,0.125
FOUR,FLOOR,0,0.6453386545181274,0.0410418927741402,0.3636363636363637
FOUR,FRUIT,0,0.6450117826461792,0.00721866329023989,0.34782608695652173
FOUR,GOAT,0,0.5366934537887573,0.0215006217792979,0.4
FOUR,HAIR (HEAD),1,0.5025249123573303,0.0196340370089121,0.3636363636363637
FOUR,HEADBAND OR HEADDRESS,0,0.451169490814209,0.0257282164747969,0.3636363636363637
FOUR,HEADGEAR,0,0.46348142623901367,0.0215940605107454,0.3636363636363637
FOUR,HEN,0,0.7728675603866577,0.0164861825837986,0.42857142857142855
FOUR,KNIFE (FOR EATING),0,0.6183993220329285,0.0090742645784992,0.3076923076923077
FOUR,RAINBOW,0,0.6840633153915405,0.0533924269953276,0.10526315789473684
FOUR,ROOSTER,0,0.6873891949653625,0.014774199318743,0.42857142857142855
FOUR,SHIRT,0,0.5735957026481628,0.0324322086849309,0.34782608695652173
FOUR,SIX,1,0.7683432698249817,0.438135485300699,0.10526315789473684
FOUR,SKY,0,0.4815521836280823,0.015640274058618,0.2222222222222222
FOUR,SOUP,0,0.5510815382003784,0.0119885471570796,0.21052631578947367
FOUR,SPRINGTIME,0,0.6871756315231323,0.0656880422495056,0.1111111111111111
FOUR,THUMB,0,0.5284028649330139,0.0542430037572775,0.2
FOUR,WET,0,0.6750289797782898,0.0088125717889276,0.1111111111111111
FOUR,WORD,1,0.7031448483467102,0.034375814107827,0.1176470588235294
FRIEND,ARM,1,0.5663180947303772,0.0135591239695925,0.2857142857142857
FRIEND,BALL,0,0.3749545514583587,0.0172137311824434,0.4705882352941176
FRIEND,BAMBOO,1,0.5321604013442993,0.00884892193643206,0.3076923076923077
FRIEND,BED,0,0.5455867648124695,0.0258391140417756,0.4444444444444444
FRIEND,BELLY OR STOMACH,0,0.42643263936042786,0.0395374635635329,0.3636363636363637
FRIEND,BITE,0,0.43771103024482727,0.0138894748193721,0.125
FRIEND,BODY,1,0.7224156260490417,0.0155296636179432,0.5714285714285714
FRIEND,BONE,0,0.47115474939346313,0.0155438161886414,0.2857142857142857
FRIEND,BRASS INSTRUMENT (HORN OR TRUMPET),0,0.3692372441291809,0.0121255029798151,0.42105263157894735
FRIEND,CALF,0,0.6316890716552734,0.0117167314455704,0.26666666666666666
FRIEND,CEASE,0,0.5254483222961426,0.0298474039790795,0.2222222222222222
FRIEND,CHEEK,1,0.4104655385017395,0.0395160806080091,0.3333333333333333
FRIEND,CHILD (DESCENDANT),0,0.8978076577186584,0.0981071526474064,0.7058823529411765
FRIEND,CLOTH,0,0.6312286853790283,0.00956449153996188,0.5714285714285714
FRIEND,CLOUD,1,0.34395143389701843,0.00530026818439078,0.3333333333333333
FRIEND,CORRECT (RIGHT),1,0.6827868819236755,0.0348961450250118,0.2222222222222222
FRIEND,CUT,0,0.5079866051673889,0.0111092546454954,0.18181818181818185
FRIEND,DOOR,1,0.5185871720314026,0.0200157547330166,0.4444444444444444
FRIEND,EMPTY,0,0.6009551882743835,0.00755874392690863,0.2222222222222222
FRIEND,FLOOR,0,0.48576563596725464,0.00829855521083677,0.5
FRIEND,FLOUR,0,0.45543140172958374,0.0209614227083178,0.3333333333333333
FRIEND,GOAT,0,0.5857815146446228,0.0305652371085344,0.5
FRIEND,HAIR (HEAD),0,0.5616837739944458,0.0111377752325897,0.5
FRIEND,HEN,0,0.6753936409950256,0.0124554420043137,0.5454545454545454
FRIEND,JUMP,0,0.6389878988265991,0.0117122054928813,0.15384615384615383
FRIEND,KNIFE,0,0.45660632848739624,0.0146361496356571,0.4
FRIEND,KNIFE (FOR EATING),0,0.4415386617183686,0.0107549477455161,0.4
FRIEND,MOUNTAIN OR HILL,0,0.4161794483661651,0.0091358551798442,0.4615384615384616
FRIEND,MUROID (MOUSE OR RAT),0,0.3546949326992035,0.0299780480352585,0.5714285714285714
FRIEND,NECK,0,0.4631115794181824,0.0299366362488025,0.3333333333333333
FRIEND,ONE,1,0.5263882875442505,0.058725518585306,0.15384615384615383
FRIEND,PAIR,1,0.6406536102294922,0.0592685943127842,0.18181818181818185
FRIEND,PLANT (SOMETHING),0,0.5244523286819458,0.0133439588884563,0.18181818181818185
FRIEND,POCKET,0,0.4206959307193756,0.0358479833247871,0.4444444444444444
FRIEND,PULL,0,0.26811349391937256,0.0135901356933142,0.15384615384615383
FRIEND,ROOSTER,0,0.5718928575515747,0.0175970429870847,0.5454545454545454
FRIEND,SEA,0,0.38167884945869446,0.013624692188013,0.4
FRIEND,SHADE,0,0.5451056957244873,0.00448500636636651,0.15384615384615383
FRIEND,SHOE,0,0.3742025792598725,0.0262062534829473,0.5
FRIEND,SHORT,0,0.5231043100357056,0.0114783878841467,0.631578947368421
FRIEND,SHOULDER,0,0.4778408408164978,0.0512004500292675,0.3636363636363637
FRIEND,SKIRT,0,0.5202794075012207,0.01627226282032,0.5
FRIEND,STAND,0,0.6063739657402039,0.02022931935769,0.4705882352941176
FRIEND,STAR,1,0.3932840824127197,0.00845670370891358,0.5333333333333333
FRIEND,STRIKE (SOMEONE),0,0.3879927694797516,0.0142737057342053,0.2
FRIEND,SUN,0,0.45089441537857056,0.016476150367072,0.3333333333333333
FRIEND,SWING (SOMETHING),0,0.7048419713973999,0.00640447033023308,0.2
FRIEND,TABLE,1,0.5429950952529907,0.0153150032776911,0.18181818181818185
FRIEND,TEAR (OF EYE),0,0.3759733438491822,0.0140896202817793,0.16666666666666666
FRIEND,THROW,0,0.6110007166862488,0.010253285350154,0.16666666666666666
FRIEND,TIE,1,0.4626850485801697,0.0210849980471334,0.16666666666666666
FRIEND,TOOTH,0,0.23629462718963623,0.0232045121316978,0.26666666666666666
FRIEND,TWO,2,0.74675452709198,0.0311860963954639,0.15384615384615383
FRIEND,WET,0,0.55417633056640625,0.0102189197663561,0.16666666666666666
FRIEND,YELLOW,0,0.5177353620529175,0.0238323490775783,0.15384615384615383
FROG,ADJUDICATE,0,0.5489846467971802,0.00525096871549929,0.13333333333333333
FROG,ARROW,0,0.5976402759552002,0.0529524593048028,0.3636363636363637
FROG,AXE,3,0.6297197341918945,0.0210199451193862,0.34782608695652173
FROG,BACK,0,0.6623892784118652,0.0465777964421186,0.2857142857142857
FROG,BAMBOO,0,0.5893065929412842,0.0663699647437424,0.21052631578947367
FROG,BANANA,0,0.6434460282325745,0.0534926021224647,0.5714285714285714
FROG,BARK,2,0.42262813448905945,0.073665343292991,0.4444444444444444
FROG,BASKET,0,0.6428626775741577,0.0429406045496225,0.42105263157894735
FROG,BEAM,0,0.4682786166667938,0.0221505372938881,0.42105263157894735
FROG,BEAN,0,0.6518025398254395,0.058783576157601,0.2
FROG,BED,0,0.4582866430282593,0.0302830960811078,0.380952380952381
FROG,BILL,0,0.6297197341918945,0.0210199451193862,0.10526315789473684
FROG,BITE,1,0.6862145662307739,0.0671094688559983,0.09090909090909093
FROG,BOTTLE,0,0.6079621911048889,0.0325231235678823,0.4
FROG,BOTTOM,1,0.6506288647651672,0.0353118336623916,0.2857142857142857
FROG,BOWL,0,0.5979101061820984,0.0373971763090171,0.4
FROG,BRAID,0,0.5903303027153015,0.022413645228176,0.380952380952381
FROG,BRANCH OR TWIG,0,0.5346873998641968,0.0434317844104644,0.380952380952381
FROG,BREAK (DESTROY OR GET DESTROYED),1,0.5951141715049744,0.0288618461280729,0.13333333333333333
FROG,BREAST,0,0.5921496152877808,0.0282868714588206,0.2222222222222222
FROG,BRIDGE,0,0.3584880530834198,0.0400334937767042,0.4444444444444444
FROG,BUTTERFLY,0,0.8678725957870483,0.10910027170077401,0.6086956521739131
FROG,CANDLE,0,0.6450378894805908,0.0425214076773358,0.380952380952381
FROG,CANNON OR GUN,0,0.618927001953125,0.0175790030974783,0.380952380952381
FROG,CATTLE,0,0.546273946762085,0.0277557609067803,0.6428571428571429
FROG,CAVE,0,0.4118688404560089,0.0405802968976938,0.375
FROG,CEASE,0,0.7055128216743469,0.0214144593219499,0.14285714285714285
FROG,CENTER OR MIDDLE,0,0.7347679138183594,0.0107363131763596,0.3333333333333333
FROG,CHAIR,1,0.5356135368347168,0.033366648536958,0.380952380952381
FROG,CHEST,0,0.665369987487793,0.0548690967204104,0.3157894736842105
FROG,CHILD (DESCENDANT),2,0.630375862121582,0.0344244686490943,0.6
FROG,CHILD (YOUNG HUMAN),0,0.630375862121582,0.0344244686490943,0.6
FROG,CIRCLE,0,0.7146235704421997,0.0110191923494748,0.1
FROG,CLOTHES,1,0.6717665195465088,0.0192807176602551,0.42105263157894735
FROG,CLOUD,0,0.419067919254303,0.0526777977795223,0.2222222222222222
FROG,COOK (SOMETHING),0,0.5621811151504517,0.0154950609336598,0.125
FROG,CUT,2,0.6961630582809448,0.0109219550368855,0.1176470588235294
FROG,DEER,0,0.6749473810195923,0.100374631602725,0.21052631578947367
FROG,DINNER (SUPPER),0,0.5916792154312134,0.0114898818080475,0.21052631578947367
FROG,DOOR,0,0.46206048130989075,0.0266191233170005,0.380952380952381
FROG,DROP (SOMETHING),0,0.5358120203018188,0.0380122950275467,0.13333333333333333
FROG,DUCK,0,0.6358005404472351,0.11637504676718,0.72
FROG,EAGLE,0,0.7839582562446594,0.052094021404701,0.72
FROG,EAR,0,0.5463917255401611,0.0536619742339562,0.21052631578947367
FROG,EDGE,0,0.6173591613769531,0.0344759146235954,0.3157894736842105
FROG,EMPTY,0,0.6423631906509399,0.013687841357373,0.14285714285714285
FROG,END (OF SPACE),0,0.7055128216743469,0.0214144593219499,0.3333333333333333
FROG,EYE,0,0.3803464472293854,0.0113318073202823,0.21052631578947367
FROG,EYELASH,0,0.3748086094856262,0.0202093051121728,0.4
FROG,FATHER,1,0.5201526880264282,0.0297236036160623,0.5
FROG,FINGERNAIL,0,0.48749470710754395,0.020406872439605,0.2
FROG,FLAME,0,0.5878197550773621,0.0343669458475865,0.2
FROG,FLOAT,1,0.6978763341903687,0.0877046367798415,0.13333333333333333
FROG,FOLD,0,0.5436487793922424,0.00580493882279923,0.1176470588235294
FROG,FOOT,0,0.5274637341499329,0.0262105500215766,0.2
FROG,GRAIN,0,0.7294823527336121,0.0126617353766801,0.2222222222222222
FROG,GROUND,0,0.4151908755302429,0.0783638778238027,0.4
FROG,GUARD,0,0.6458305716514587,0.0195080322897851,0.5217391304347826
FROG,HAIR (HEAD),0,0.5168813467025757,0.0190274621753977,0.42105263157894735
FROG,HEAD,0,0.62965327501297,0.0281777404894145,0.2222222222222222
FROG,HEADGEAR,0,0.5073954463005066,0.0492216794498499,0.42105263157894735
FROG,HEN,0,0.727128267288208,0.0818957692791351,0.72
FROG,HOLE,0,0.5466619729995728,0.0302350782526533,0.3333333333333333
FROG,HORN (ANATOMY),0,0.5155594944953918,0.064453676151854,0.2222222222222222
FROG,HOT,0,0.5073954463005066,0.0492216794498499,0.14285714285714285
FROG,HOUSE,1,0.4310530722141266,0.0230872401931031,0.42105263157894735
FROG,HUT,0,0.4064840078353882,0.0565896698181227,0.42105263157894735
FROG,ISLAND,0,0.4527571201324463,0.0757578511277784,0.375
FROG,KEY,0,0.41328683495521545,0.00941439426446524,0.42105263157894735
FROG,KNEE,0,0.4929182827472687,0.0418809313407306,0.2222222222222222
FROG,KNIFE,0,0.6297197341918945,0.0210199451193862,0.34782608695652173
FROG,KNIFE (FOR EATING),0,0.5431894659996033,0.00792309677824987,0.34782608695652173
FROG,LANGUAGE,0,0.630936861038208,0.0168077126959812,0.13333333333333333
FROG,LATCH,1,0.5413154363632202,0.0358342379151737,0.3636363636363637
FROG,LIGHT (WEIGHT),0,0.5521686673164368,0.0277000514916395,0.14285714285714285
FROG,LOCK,2,0.5240177512168884,0.03132540303989,0.380952380952381
FROG,MATCH,0,0.30851197242736816,0.0192749400849368,0.4
FROG,MEAT,0,0.6637703776359558,0.0403551716964647,0.4
FROG,MIRROR,0,0.5892209410667419,0.0405656202706473,0.4
FROG,MONKEY,0,0.8449550271034241,0.0777134250625602,0.75
FROG,MOON,1,0.5963956117630005,0.0214082457982512,0.42105263157894735
FROG,MOTHER,0,0.5916284918785095,0.015739647228890902,0.5
FROG,MUSHROOM,1,0.6823899149894714,0.109052029403625,0.5714285714285714
FROG,"NAME",1,0.5744497179985046,0.0178411298593292,0.1176470588235294
FROG,NECK,1,0.5532974004745483,0.0727293908894541,0.2222222222222222
FROG,NOSE,1,0.4686590135097504,0.0458030970786781,0.2
FROG,NOSTRIL,0,0.3555869162082672,0.0614876093280973,0.1904761904761905
FROG,OIL (ORGANIC SUBSTANCE),0,0.6917864084243774,0.0409266366632003,0.21052631578947367
FROG,ONE,0,0.7058385610580444,0.00616286022571084,0.10526315789473684
FROG,PATH OR ROAD,1,0.6022588014602661,0.00656763591627052,0.09523809523809525
FROG,PEPPER,0,0.7457364797592163,0.026359549246286,0.5454545454545454
FROG,PERSON,0,0.5993824005126953,0.0188333800265052,0.6666666666666666
FROG,PLACE (POSITION),0,0.47681671380996704,0.0230992202985802,0.35294117647058826
FROG,RAINBOW,1,0.6851868629455566,0.0340200691939079,0.10526315789473684
FROG,RIGHT,1,0.5890325307846069,0.00296495982523825,0.3333333333333333
FROG,RIVER,0,0.32699283957481384,0.13231971858811,0.2352941176470588
FROG,ROAD,0,0.2824723422527313,0.0178804255852065,0.4444444444444444
FROG,ROLL,0,0.6322678923606873,0.0271593738720198,0.125
FROG,ROOSTER,0,0.8429349660873413,0.0694177753776334,0.72
FROG,ROUND,0,0.721513032913208,0.0404969217227579,0.14285714285714285
FROG,ROW,0,0.5909046530723572,0.0392439960146755,0.1111111111111111
FROG,SCRATCH,0,0.5610069036483765,0.0403135056041361,0.09090909090909093
FROG,SEED,1,0.5572687983512878,0.0726752849786492,0.380952380952381
FROG,SHADE,0,0.5959221124649048,0.0413335212397805,0.10526315789473684
FROG,SHELL,1,0.7602141499519348,0.0580328770180462,0.2222222222222222
FROG,SHORT,0,0.50795578956604,0.0402472128076783,0.5454545454545454
FROG,SHOULDER,0,0.5277722477912903,0.0357611165209123,0.2352941176470588
FROG,SHOVEL,0,0.6117698550224304,0.0312346127495988,0.380952380952381
FROG,SIX,0,0.5740950703620911,0.026547726266248,0.10526315789473684
FROG,SKY,0,0.31738585233688354,0.0335314080514458,0.2222222222222222
FROG,SMALL,1,0.7296446561813354,0.0626035759395566,0.14285714285714285
FROG,SMOKE (EXHAUST),0,0.4690825343132019,0.0643785694412263,0.13333333333333333
FROG,SMOKE (INHALE),0,0.4690825343132019,0.0643785694412263,0.13333333333333333
FROG,SNOW,0,0.4110718965530395,0.053981201804036,0.1904761904761905
FROG,SPRINGTIME,0,0.5657275915145874,0.123536876325932,0.1111111111111111
FROG,STATUE,0,0.725326418876648,0.0225701087986099,0.380952380952381
FROG,STOMACH,0,0.5169949531555176,0.0674631460642162,0.21052631578947367
FROG,STONE OR ROCK,0,0.4908457696437836,0.0408462887295829,0.4705882352941176
FROG,SUN,1,0.5565721392631531,0.0235670694369275,0.2222222222222222
FROG,THREAD,0,0.7251164317131042,0.0137679626010551,0.42105263157894735
FROG,TIME,0,0.5449873208999634,0.0123225851065762,0.1111111111111111
FROG,TOE,0,0.5138566493988037,0.0615733790627972,0.21052631578947367
FROG,TWO,0,0.739989161491394,0.0132258725076508,0.10526315789473684
FROG,UNRIPE,0,0.6861478090286255,0.152539966969301,0.14285714285714285
FROG,WAIST,0,0.49433866143226624,0.0337933841803497,0.2222222222222222
FROG,WATER,1,0.41641151905059814,0.105784987261239,0.2352941176470588
FROG,WEATHER,0,0.3551006019115448,0.0265186683692923,0.21052631578947367
FROG,WET,0,0.5205543041229248,0.153128299798574,0.1111111111111111
FROG,WHEEL,0,0.47902971506118774,0.0155470375981037,0.3636363636363637
FROG,WIND,0,0.5628635287284851,0.0389618572400753,0.2
FROG,WOOL,0,0.4595889747142792,0.0409321642468549,0.4444444444444444
